id,threshold,text_pixels,context_pixels,mask_fill_ratio,refined_mask_fill_ratio,refined_mask_iou,refined_mask_precision,refined_mask_recall,expanded_mask_fill_ratio,expanded_mask_iou,expanded_mask_precision,expanded_mask_recall,refined_eroded_fill_ratio,refined_eroded_iou,refined_eroded_precision,refined_eroded_recall,refined_eroded_twice_fill_ratio,refined_eroded_twice_iou,refined_eroded_twice_precision,refined_eroded_twice_recall,refined_mask_fallback,pipeline_flat_background_used,legacy_fast_path,fixed_fast_path,legacy_outside_modified_ratio,fixed_outside_modified_ratio,pipeline_outside_modified_ratio,input_outside_mae,legacy_outside_mae,fixed_outside_mae,legacy_text_mae,fixed_text_mae,pipeline_outside_mae,pipeline_text_mae,legacy_context_psnr,fixed_context_psnr,pipeline_context_psnr,telea_r2_text_mae,telea_r2_context_psnr,telea_r3_text_mae,telea_r3_context_psnr,ns_r2_text_mae,ns_r2_context_psnr,ns_r3_text_mae,ns_r3_context_psnr,vertical_text_mae,vertical_context_psnr,vertical_telea_25_text_mae,vertical_telea_25_context_psnr,vertical_telea_50_text_mae,vertical_telea_50_context_psnr,vertical_telea_75_text_mae,vertical_telea_75_context_psnr,outside_mae_improvement,context_psnr_improvement
1,48,7026,13860,0.506926,0.556061,0.905211,0.908265,0.996299,0.561688,0.896658,0.899422,0.996584,0.472078,0.841612,0.94773,0.882579,0.392136,0.732138,0.969089,0.749644,False,False,False,False,0.0,0.0,0.114135,0.489025,0.489025,0.489025,10.84861,10.247841,2.207833,10.48572,25.770608,26.832378,25.21379,10.84861,25.770608,10.633979,26.179846,11.003084,25.723832,10.835706,26.101744,11.273176,26.256237,10.246418,26.831265,10.205048,27.08898,10.532356,26.875173,0.0,1.06177
2,48,8166,16368,0.4989,0.718719,0.654491,0.67018,0.965467,0.726051,0.657847,0.669472,0.974284,0.653043,0.687701,0.718776,0.940852,0.586571,0.679618,0.748776,0.880358,False,False,True,False,1.0,0.0,0.475006,0.952247,56.396774,0.952247,55.303249,13.669075,13.889377,23.233162,11.675471,22.307496,16.066084,13.519512,22.125891,13.733366,22.189432,13.446322,21.949808,13.265123,22.157779,15.88648,20.58962,13.641113,22.306908,13.961711,22.025452,14.690057,21.413589,55.444527,10.632025
3,48,5270,14610,0.360712,0.511567,0.643751,0.667782,0.947059,0.530938,0.637175,0.653603,0.962049,0.430801,0.666042,0.734509,0.87723,0.354757,0.625914,0.776384,0.763567,False,False,False,False,0.0,0.0,0.284154,2.403712,2.403712,2.403712,15.553321,14.556293,6.60646,17.774384,22.345712,23.603186,19.148589,15.553321,22.345712,14.934282,22.723928,16.686907,22.280095,16.380709,22.351809,15.679696,23.666349,14.606515,23.591013,14.593991,24.113411,14.866035,24.140554,0.0,1.257474
4,48,7022,14880,0.471909,0.651613,0.592949,0.641811,0.886215,0.689785,0.609647,0.63786,0.932355,0.518548,0.573228,0.695956,0.764739,0.399328,0.515371,0.742006,0.627884,False,False,False,False,0.0,0.0,0.470858,1.485026,1.485026,1.485026,14.607377,13.710101,7.68181,13.923716,24.400191,25.026493,22.788166,14.607377,24.400191,13.93022,24.809934,15.248647,24.05587,14.73602,24.349398,16.06304,23.728649,13.735735,25.014138,14.092471,24.869804,14.881468,24.413158,0.0,0.626302
5,48,7354,13972,0.526338,0.580017,0.907453,0.907453,1.0,0.580232,0.907117,0.907117,1.0,0.497638,0.85492,0.948368,0.896655,0.4212,0.747031,0.961937,0.769785,False,False,True,False,1.0,0.0,0.112421,0.27254,5.954518,0.27254,6.13308,6.461835,0.977335,6.561146,30.311015,32.669038,32.103712,6.705648,32.342005,6.510743,32.618477,6.707597,32.230707,6.549225,32.4619,7.35781,31.443457,6.452135,32.677282,6.575333,32.477551,6.87449,32.047697,5.681978,2.358023
6,48,6381,12987,0.491337,0.527066,0.830842,0.876844,0.940605,0.546008,0.843459,0.869271,0.965993,0.442134,0.764629,0.914838,0.823225,0.361515,0.652148,0.931203,0.685159,False,False,True,False,1.0,0.0,0.140176,1.701786,29.972601,1.701786,35.903984,16.351513,3.410839,15.910672,15.52606,22.300218,21.934041,17.374706,21.801961,16.831949,22.045502,17.833986,21.63074,17.567101,21.781625,18.437914,21.454924,16.369795,22.292107,16.545944,22.266127,17.2579,21.970726,28.270815,6.774158
7,48,10618,21792,0.487243,0.757067,0.627904,0.633956,0.985025,0.758856,0.63005,0.634698,0.98851,0.688372,0.673241,0.687154,0.970804,0.619402,0.709385,0.741443,0.94255,False,False,True,False,1.0,0.0,0.535439,1.285395,9.506056,1.285395,11.287374,4.783167,3.842909,7.407641,20.899391,29.904142,24.810609,5.249262,28.553607,5.045332,28.64693,5.622842,28.807249,5.470867,28.840701,5.742638,30.517927,4.812363,29.886273,4.879418,30.791852,5.178784,31.03965,8.220661,9.004751
8,48,8857,17723,0.499746,0.579642,0.676453,0.751387,0.871514,0.617728,0.704242,0.747534,0.924015,0.48801,0.649642,0.797086,0.778367,0.404108,0.595995,0.835242,0.675398,False,False,True,False,1.0,0.0,0.310963,0.861268,33.302242,0.861268,28.51338,13.691356,8.707384,19.166948,14.275065,23.877064,19.766729,15.052539,22.708605,14.777013,23.021672,15.643446,22.336616,15.215047,22.665305,15.26638,23.161999,13.700313,23.870161,13.444508,24.22439,13.955365,23.954334,32.440974,9.601999
9,48,4972,15221,0.326654,0.526509,0.588696,0.600449,0.96782,0.585638,0.542889,0.548127,0.982703,0.376125,0.565949,0.675284,0.777554,0.257867,0.448315,0.701656,0.553902,False,False,True,False,1.0,0.0,0.39077,3.439132,19.126972,3.439132,17.100765,15.427527,4.771782,9.49229,21.03666,25.788125,27.962343,16.132139,25.484144,14.820395,25.959355,17.996313,24.882789,17.138979,25.170857,19.14776,24.514432,15.507039,25.763292,16.49296,25.438569,17.727407,25.012824,15.68784,4.751465
10,48,11789,20928,0.563312,0.793817,0.709625,0.709625,1.0,0.794104,0.709369,0.709369,1.0,0.730457,0.770599,0.770851,0.999576,0.664325,0.780704,0.810185,0.955467,False,False,False,False,0.0,0.0,0.526316,0.966882,0.966882,0.966882,14.647298,13.733735,7.930408,15.130093,23.819957,24.350902,22.343583,14.647298,23.819957,13.983487,24.200554,15.06458,23.545102,14.582718,23.842901,15.711228,23.271842,13.756128,24.34049,13.989737,24.211914,14.653152,23.835808,0.0,0.530945
11,48,6208,13230,0.469237,0.643764,0.591032,0.642245,0.881121,0.672184,0.618889,0.649162,0.929929,0.528647,0.576546,0.690306,0.777706,0.41489,0.539281,0.746584,0.660116,False,False,False,False,0.0,0.0,0.443606,1.504794,1.504794,1.504794,29.506496,26.987972,16.620764,27.958441,18.757426,19.383949,16.92672,29.506496,18.757426,27.994684,19.104954,30.604059,18.574775,29.580542,18.789678,30.581562,18.651707,27.023195,19.374662,27.128651,19.3828,28.349012,19.127962,0.0,0.626523
12,48,7584,14756,0.51396,0.584576,0.750162,0.805472,0.916139,0.60206,0.771705,0.807407,0.945807,0.509013,0.741664,0.855811,0.847574,0.43833,0.704306,0.897805,0.765691,False,False,False,False,0.0,0.0,0.233268,0.500232,0.500232,0.500232,10.386472,9.771668,5.057864,15.34942,24.074415,24.692829,19.599847,10.386472,24.074415,10.081927,24.266759,10.236858,23.909128,10.043556,23.984647,11.165744,24.137876,9.758175,24.692113,9.86955,24.819772,10.285206,24.619384,0.0,0.618414
13,48,4579,13188,0.34721,0.584698,0.579692,0.584879,0.984931,0.615484,0.556264,0.559074,0.991046,0.463907,0.573551,0.6373,0.851496,0.360934,0.514842,0.666807,0.693164,False,False,True,False,0.999884,0.0,0.415495,3.93743,12.734309,3.93743,15.36398,18.402636,5.97429,10.160006,22.123027,24.430453,25.272656,19.89299,24.006205,18.459707,24.39209,21.827108,23.555768,20.910315,23.772337,20.588848,23.683852,18.49152,24.407256,18.870642,24.285099,19.587975,24.037789,8.796879,2.307426
14,48,5730,13664,0.41935,0.556279,0.753848,0.753848,1.0,0.556279,0.753848,0.753848,1.0,0.47863,0.778003,0.820948,0.936998,0.402444,0.710434,0.848154,0.813962,False,False,True,False,1.0,0.0,0.212629,0.918032,3.348878,0.918032,3.484468,4.169982,0.437106,1.434555,35.535276,34.109394,45.132067,5.204188,32.750018,4.318208,33.981319,6.374404,31.473339,5.874869,32.13997,4.603141,32.053667,4.220477,34.057826,4.220593,33.688506,4.305992,32.970749,2.430846,-1.425882
15,48,8498,17424,0.487718,0.469295,0.729054,0.859851,0.827371,0.66351,0.735058,0.735058,1.0,0.397268,0.653265,0.880237,0.716992,0.328627,0.564969,0.896787,0.60426,False,False,True,False,1.0,0.0,0.342595,0.715102,8.828366,0.715102,7.516357,4.441712,2.066659,7.571232,26.613744,34.479558,29.497161,4.168628,34.842826,4.194242,34.842939,4.020475,34.738313,4.021809,34.77769,7.213619,30.490098,4.447046,34.460689,5.173884,33.35186,6.135679,31.930966,8.113264,7.865814
16,48,10885,19152,0.568348,0.767387,0.727813,0.733211,0.989986,0.77099,0.727805,0.731749,0.99265,0.700292,0.780783,0.794289,0.978686,0.63043,0.764991,0.824168,0.914194,False,False,False,False,0.0,0.0,0.478287,1.286884,1.286884,1.286884,14.247221,14.368826,8.001209,20.326719,21.73876,21.714032,18.609419,14.247221,21.73876,14.301761,21.788962,14.226856,21.56822,13.973419,21.718552,17.955259,19.620303,14.363008,21.710135,15.094503,21.248577,16.305895,20.511031,0.0,-0.024728
17,48,6323,13748,0.459921,0.590631,0.7776,0.778079,0.999209,0.592886,0.774862,0.775242,0.999367,0.504873,0.811032,0.855784,0.939427,0.426098,0.758989,0.897235,0.831251,False,False,True,False,1.0,0.0,0.245791,0.710123,31.474613,0.710123,37.754124,12.512152,3.85908,12.648163,14.237589,24.960729,23.734308,13.619801,24.296193,13.048448,24.627439,13.976805,24.094102,13.826454,24.195019,13.171648,24.565728,12.527597,24.955653,12.374189,25.056652,12.567822,24.921259,30.76449,10.72314
18,48,10695,18000,0.594167,0.771056,0.770589,0.770589,1.0,0.773444,0.768209,0.768209,1.0,0.703056,0.837859,0.841169,0.995325,0.633611,0.79558,0.858571,0.915568,False,False,True,False,1.0,0.0,0.439836,1.284463,58.456036,1.284463,45.738041,17.672993,12.053753,23.855385,11.575915,21.35049,17.272108,17.631012,20.72293,17.64435,20.984791,16.66115,20.932852,16.64432,21.057726,23.662615,19.546804,17.650553,21.35075,18.984665,21.174858,21.079945,20.512033,57.171573,9.774575
19,48,9754,19248,0.506754,0.761014,0.64434,0.652785,0.980316,0.764599,0.648989,0.654413,0.98739,0.690721,0.692664,0.70944,0.966988,0.619025,0.69873,0.748049,0.913779,False,False,True,False,1.0,0.0,0.520645,1.241135,44.986973,1.241135,57.601292,7.5515,5.657152,12.246121,11.580702,27.628427,22.055485,8.409678,26.698963,8.135808,26.99947,8.701866,26.455781,8.480453,26.678231,7.978095,27.23986,7.574875,27.609526,7.390336,27.884113,7.515789,27.747061,43.745838,16.047725
20,48,5065,12555,0.403425,0.520749,0.731533,0.749771,0.967818,0.532139,0.735007,0.744799,0.982428,0.438072,0.740814,0.817455,0.88766,0.359857,0.676522,0.85591,0.763475,False,False,True,False,1.0,0.0,0.217623,1.652025,25.189453,1.652025,21.013689,7.553932,1.954918,6.368345,17.854359,28.90004,27.097567,8.639421,27.700162,8.14518,28.129271,9.124054,27.346264,8.821651,27.601169,6.911155,29.299631,7.592629,28.873992,7.163475,29.37991,6.8897,29.533931,23.537428,11.045681
21,48,8041,15264,0.526795,0.687172,0.709252,0.733054,0.956224,0.694379,0.719399,0.735824,0.969904,0.611177,0.764347,0.806625,0.935829,0.535639,0.746392,0.847725,0.861957,False,False,True,False,1.0,0.0,0.386405,1.050718,15.837925,1.050718,19.348713,3.921652,2.330888,11.087841,18.109066,34.780365,22.035418,4.281143,33.949668,4.275588,33.957693,4.086764,34.055576,4.074203,34.048201,4.014219,34.611858,3.91419,34.784981,3.72748,35.239445,3.752726,35.176156,14.787207,16.671299
22,48,7328,15000,0.488533,0.584933,0.822524,0.828243,0.991676,0.597,0.808619,0.812954,0.99345,0.4954,0.785075,0.873503,0.885781,0.4132,0.708044,0.904647,0.765147,False,False,False,False,0.0,0.0,0.217544,0.676225,0.676225,0.676225,15.548445,14.292986,6.308264,14.937819,22.564927,23.38356,20.580499,15.548445,22.564927,15.362901,22.794628,15.615084,22.430738,15.333152,22.737494,13.803493,23.376387,14.295715,23.382378,13.592295,23.708318,13.329831,23.707632,0.0,0.818633
23,48,8799,18912,0.46526,0.716,0.622957,0.633262,0.974543,0.721552,0.628692,0.634911,0.984657,0.643401,0.675216,0.694527,0.96045,0.570696,0.700547,0.747799,0.917263,False,False,True,False,0.998517,0.0,0.465441,0.953229,15.918488,0.953229,15.446982,7.273895,4.389729,9.941016,20.613883,26.447511,23.42923,7.94954,25.694645,7.471303,26.292281,8.066864,25.558429,7.765125,25.747528,8.085843,25.51434,7.276357,26.440419,7.268932,26.345914,7.52237,26.021151,14.965259,5.833628
24,48,7579,15040,0.503923,0.517819,0.881136,0.924242,0.94973,0.53617,0.868267,0.901538,0.959229,0.442753,0.796593,0.94804,0.832959,0.371609,0.686259,0.958848,0.707085,False,False,False,False,0.0,0.0,0.106286,0.804092,0.804092,0.804092,18.984255,18.565159,3.639012,21.428596,21.030997,21.487198,19.850437,18.984255,21.030997,19.044598,21.080942,18.389145,21.205414,18.420284,21.223794,22.188459,20.182501,18.56296,21.485438,19.106699,21.44402,20.309978,20.970098,0.0,0.456201
25,48,9593,17280,0.55515,0.775752,0.715628,0.715628,1.0,0.779861,0.711858,0.711858,1.0,0.710995,0.775605,0.777877,0.996247,0.644329,0.754444,0.800521,0.929115,False,False,True,False,0.995057,0.0,0.499415,0.814188,27.010059,0.814188,23.60704,15.352166,15.704002,18.835644,16.624417,23.05462,17.890349,15.865701,22.540677,15.415477,22.915027,15.452344,22.741148,15.301643,22.869722,21.860003,19.84736,15.351819,23.054419,16.720804,22.389204,19.067202,21.207733,26.195871,6.430203
26,48,6016,16983,0.354237,0.427781,0.789651,0.806607,0.974069,0.696285,0.508753,0.508753,1.0,0.303833,0.630343,0.837403,0.718251,0.184125,0.398654,0.833387,0.433178,False,False,True,False,1.0,0.0,0.502872,0.79256,8.234886,0.79256,6.768894,3.259752,3.431841,4.539062,22.09156,33.465648,25.45052,3.303468,33.522348,3.11752,33.692095,3.447861,33.396025,3.285904,33.465992,4.690935,31.372147,3.268506,33.448121,3.637356,32.91743,4.123282,32.193035,7.442326,11.374088
27,48,6911,13365,0.517097,0.5896,0.780118,0.822589,0.937925,0.600075,0.796967,0.825686,0.958183,0.512009,0.782992,0.882654,0.873969,0.436064,0.743158,0.931881,0.785849,False,False,True,False,1.0,0.0,0.21599,0.415401,9.393968,0.415401,7.109632,6.294844,2.102779,12.173058,26.950141,31.99186,26.543938,6.08923,32.180209,6.36097,31.856734,5.827425,32.504572,6.02812,32.241588,8.010177,30.070521,6.327642,31.963692,6.660782,31.628013,7.231853,30.949333,8.978567,5.041719
28,48,7603,13311,0.571182,0.64796,0.840327,0.85913,0.974615,0.652618,0.841094,0.856682,0.978824,0.552175,0.799831,0.904082,0.873997,0.462099,0.709633,0.928142,0.750888,False,False,True,False,1.0,0.0,0.216538,0.96064,65.345947,0.96064,65.114738,14.705555,6.187807,19.615503,9.149968,22.390671,18.02312,16.033934,21.163356,16.019773,21.383489,15.9854,21.10793,15.966066,21.200387,15.467754,22.084411,14.707922,22.387199,14.265597,22.932049,14.494717,22.815303,64.385307,13.240703
29,48,6784,17185,0.394763,0.770614,0.4598,0.476327,0.929835,0.80483,0.467991,0.475164,0.96875,0.630724,0.468706,0.518867,0.829009,0.499098,0.453814,0.559053,0.70681,False,False,False,False,0.0,0.0,0.697241,1.94664,1.94664,1.94664,25.909246,24.117924,17.099766,24.105347,21.44302,21.945386,18.72572,25.909246,21.44302,24.190104,21.91547,27.047808,21.118209,25.771816,21.505627,29.124508,20.49097,24.157282,21.935085,24.997593,21.668316,26.712658,21.161132,0.0,0.502366
30,48,10316,19584,0.526757,0.779259,0.67159,0.67335,0.996123,0.779871,0.671828,0.67328,0.996801,0.713899,0.726743,0.731421,0.991276,0.646855,0.731766,0.766656,0.94145,False,False,False,False,0.0,0.0,0.537441,1.209358,1.209358,1.209358,12.186668,11.41602,11.658035,18.326548,24.641577,25.57768,19.497002,12.186668,24.641577,12.120622,24.81223,12.08091,24.618207,11.996348,24.684825,12.955344,24.705323,11.43237,25.56431,11.35495,25.826049,11.816208,25.500708,0.0,0.936103
31,48,5618,13284,0.422915,0.549383,0.697464,0.727186,0.944642,0.583107,0.684184,0.700878,0.966358,0.440455,0.659288,0.778841,0.811143,0.342668,0.58042,0.820518,0.664827,False,False,True,False,0.996348,0.0,0.301591,2.279416,31.639881,2.279416,42.91106,15.017978,5.73963,14.891479,13.642702,24.789799,21.968302,15.533108,24.365733,15.05785,24.618925,16.920197,23.80542,16.611546,23.963763,17.478937,23.895965,15.055002,24.77706,15.55969,24.69677,16.358965,24.388943,29.360465,11.147097
32,48,7116,11875,0.599242,0.629305,0.895168,0.92212,0.968381,0.640253,0.891659,0.912535,0.974986,0.537263,0.811544,0.947649,0.849635,0.449095,0.702078,0.962873,0.721613,False,False,True,False,1.0,0.0,0.139735,0.828956,22.856133,0.828956,18.392168,15.959949,3.536877,15.525342,17.659028,21.882532,21.958189,16.575371,21.000515,16.284288,21.403407,15.575183,21.180518,15.531198,21.373591,18.519299,21.420309,15.924583,21.89035,16.315346,22.067862,17.216928,21.899288,22.027177,4.223504
33,48,9324,16944,0.550283,0.717127,0.767344,0.767344,1.0,0.717953,0.766461,0.766461,1.0,0.658286,0.832647,0.83414,0.997855,0.597085,0.800593,0.854403,0.92707,False,False,True,False,0.997375,0.0,0.335827,1.059886,46.198467,1.059886,53.87273,3.00454,1.379703,2.989275,11.261098,34.047727,35.934116,3.563599,32.433918,3.459209,32.88404,3.357357,32.633078,3.260725,32.894845,2.467753,35.730971,2.97308,34.079114,2.572716,35.117356,2.393822,35.733636,45.138581,22.786629
34,48,10095,21024,0.480166,0.720177,0.661137,0.663364,0.994948,0.724458,0.658763,0.660364,0.996335,0.657249,0.714685,0.721306,0.98732,0.593845,0.714112,0.753464,0.931847,False,False,False,False,0.0,0.0,0.471955,1.09519,1.09519,1.09519,17.052799,17.424072,14.990118,29.010532,20.649908,20.722319,15.596366,17.052799,20.649908,17.368135,20.665447,16.550867,20.835679,16.694633,20.797928,22.117418,18.769902,17.420109,20.719506,18.452765,20.352401,20.04002,19.657014,0.0,0.072411
35,48,10621,19440,0.546348,0.725206,0.753369,0.753369,1.0,0.725926,0.752622,0.752622,1.0,0.667953,0.812083,0.814709,0.996046,0.608488,0.782312,0.833037,0.927785,False,False,False,False,0.0,0.0,0.395283,0.978267,0.978267,0.978267,15.564824,15.980886,10.794044,22.37112,22.737918,22.767324,18.215901,15.564824,22.737918,15.797853,22.694435,15.276371,22.80628,15.439161,22.760703,20.121017,21.237722,15.981954,22.768021,16.843737,22.506107,18.262625,21.9665,0.0,0.029406
36,48,7922,18096,0.437776,0.713804,0.610184,0.611365,0.996844,0.714025,0.610493,0.611485,0.997349,0.649204,0.667373,0.670157,0.993815,0.583554,0.721498,0.733523,0.977783,False,False,False,False,0.0,0.0,0.492727,1.254112,1.254112,1.254112,6.557435,6.231591,3.377826,7.240007,31.864935,32.306389,29.431836,6.557435,31.864935,6.145376,32.346135,7.04822,31.419552,6.705378,31.830246,8.231844,30.231456,6.255996,32.283342,6.686948,31.841038,7.361062,31.116195,0.0,0.441454
37,48,9543,18048,0.528757,0.730441,0.723887,0.723887,1.0,0.730995,0.723338,0.723338,1.0,0.669105,0.789208,0.789665,0.999266,0.606494,0.781497,0.821122,0.941842,False,False,False,False,0.0,0.0,0.42716,0.83786,0.83786,0.83786,12.011527,10.992909,8.661689,13.716651,24.586278,25.438515,21.196469,12.011527,24.586278,11.597261,24.877325,12.249572,24.413867,12.097768,24.48457,12.693877,24.543361,10.9927,25.436844,10.992071,25.571932,11.596108,25.243485,0.0,0.852237
38,48,6984,13284,0.525745,0.707693,0.637354,0.678438,0.91323,0.726363,0.656343,0.683076,0.943729,0.618112,0.645906,0.726221,0.853809,0.534779,0.637188,0.771819,0.78508,False,False,False,False,0.0,0.0,0.483492,0.640688,0.640688,0.640688,21.969835,21.810759,18.417513,24.848797,19.999059,20.234944,16.813915,21.969835,19.999059,21.515846,20.262608,21.219597,20.259686,20.802263,20.488862,26.19602,18.860552,21.815578,20.235375,22.826365,19.961178,24.286798,19.482786,0.0,0.235885
39,48,5779,18506,0.312277,0.369556,0.821042,0.831847,0.984426,0.608505,0.513187,0.513187,1.0,0.274722,0.664317,0.852872,0.750303,0.182643,0.445093,0.834615,0.488147,False,True,True,False,0.849611,0.0,0.844032,0.355779,2.390875,0.355779,1.510008,1.060795,1.933894,1.052374,33.359495,46.365721,33.947279,1.210302,46.142027,1.053123,46.388444,0.986849,46.625062,0.916075,46.825108,1.139297,44.654746,1.061141,46.35178,0.938455,46.241686,0.989502,45.560531,2.035096,13.006226
40,48,9082,18048,0.503214,0.701463,0.717378,0.717378,1.0,0.703624,0.715174,0.715174,1.0,0.637855,0.786433,0.787526,0.998238,0.572141,0.749099,0.804958,0.915217,False,False,True,False,0.906424,0.0,0.36393,2.897056,11.014351,2.897056,11.027784,13.209682,2.095323,3.560045,19.023125,25.335527,29.367891,16.281288,23.706093,15.528077,24.258379,15.427218,23.794252,14.963995,24.078116,7.839646,26.832984,13.134221,25.361533,10.900609,26.291699,8.928723,26.836347,8.117295,6.312402
41,48,9011,17232,0.522922,0.75441,0.687572,0.689846,0.995228,0.758124,0.685887,0.687462,0.996671,0.693071,0.742826,0.747802,0.991122,0.632428,0.738625,0.776106,0.938631,False,False,False,False,0.0,0.0,0.496655,1.097271,1.097271,1.097271,25.865202,24.892057,17.88793,28.582066,20.257479,20.631211,17.199664,25.865202,20.257479,24.988718,20.558263,26.210114,20.109523,25.67547,20.293916,29.621685,19.249038,24.896498,20.629168,25.70462,20.400475,27.339548,19.914692,0.0,0.373732
42,48,8023,19728,0.406681,0.609742,0.629714,0.64411,0.965724,0.614152,0.636785,0.646666,0.976567,0.550841,0.666079,0.694948,0.941294,0.492194,0.698726,0.751184,0.909136,False,False,True,False,1.0,0.0,0.331055,0.484294,4.164915,0.484294,4.499023,2.343222,1.376107,5.211475,26.223877,36.236809,28.550755,2.45731,36.500652,2.469525,36.176782,1.992272,36.732455,1.981221,36.497925,2.712576,35.045626,2.307865,36.229504,2.303502,36.032428,2.43259,35.616355,3.680621,10.012932
43,48,11188,19844,0.563798,0.6987,0.790907,0.797981,0.988917,0.701169,0.794282,0.79862,0.993207,0.626184,0.788127,0.837599,0.930282,0.555785,0.742783,0.858555,0.846353,False,False,True,False,0.999769,0.0,0.323128,1.376194,69.489876,1.376194,70.354431,11.542068,4.980245,14.023329,10.057865,26.21214,23.914143,12.315696,25.612826,12.002234,25.836844,13.118371,25.107974,12.893547,25.276305,13.480127,25.157958,11.577404,26.191221,11.773537,26.181963,12.427362,25.810593,68.113682,16.154275
44,48,11529,19968,0.577374,0.796024,0.725322,0.725322,1.0,0.796124,0.725231,0.725231,1.0,0.744641,0.77394,0.774565,0.998959,0.691256,0.773329,0.800333,0.958192,False,False,True,False,0.999289,0.0,0.510013,1.170636,28.882608,1.170636,28.48579,13.085465,10.483747,25.97554,16.324738,24.230506,16.984498,13.186052,24.053355,12.859109,24.374184,13.817793,23.636933,13.483043,23.884201,18.551537,20.909911,13.096047,24.221633,14.382688,23.399858,16.24301,22.210398,27.711972,7.905768
45,48,4325,13890,0.311375,0.376242,0.811303,0.818599,0.989133,0.628582,0.495361,0.495361,1.0,0.277826,0.652332,0.837264,0.747052,0.182289,0.429137,0.813191,0.476069,False,False,True,False,1.0,0.0,0.418296,2.212441,13.944625,2.212441,14.335183,8.378805,1.373933,3.082235,23.427828,29.195298,37.393396,8.869441,28.847458,7.927167,29.421833,10.248632,28.13472,9.599769,28.508317,10.186127,28.040169,8.4363,29.165863,8.94605,28.841525,9.52131,28.461293,11.732184,5.76747
46,48,9812,20256,0.4844,0.740423,0.654221,0.654221,1.0,0.740818,0.653872,0.653872,1.0,0.676985,0.71465,0.715015,0.999287,0.612016,0.738474,0.760991,0.961476,False,False,False,False,0.0,0.0,0.496553,1.283576,1.283576,1.283576,14.053574,14.60246,11.626963,25.966368,24.084364,24.15951,18.147913,14.053574,24.084364,13.893158,24.261751,13.975506,24.184786,13.939734,24.218035,20.789476,21.5399,14.602052,24.160064,16.186949,23.555762,18.293722,22.621521,0.0,0.075146
47,48,9075,16704,0.543283,0.760836,0.713656,0.713825,0.999669,0.761614,0.712927,0.713095,0.999669,0.694624,0.777529,0.77954,0.996694,0.626497,0.780735,0.818634,0.944022,False,False,True,False,0.999214,0.0,0.475423,1.168393,45.235943,1.168393,48.888668,12.115592,8.574693,13.834747,12.75152,23.327311,19.80262,13.594454,21.955194,13.344316,22.230955,13.86314,21.905809,13.673021,22.100191,10.776198,24.776749,12.138953,23.315769,11.273976,24.227916,10.764591,24.770354,44.06755,10.575791
48,48,5121,14190,0.360888,0.482946,0.679618,0.70699,0.946104,0.719239,0.501764,0.501764,1.0,0.378788,0.615515,0.744,0.780902,0.281818,0.491415,0.751438,0.586799,False,False,True,False,1.0,0.0,0.553644,1.64851,29.300989,1.64851,41.744648,11.525743,5.5768,11.332162,12.338585,25.382817,24.503998,12.421923,24.508973,12.148864,24.686516,13.313545,24.127966,12.979431,24.316582,11.23127,26.058115,11.560633,25.366949,11.229903,25.870054,11.12068,26.115947,27.652479,13.044232
49,48,7974,15792,0.504939,0.724861,0.681472,0.687604,0.987083,0.72695,0.684329,0.688502,0.991221,0.656408,0.741856,0.753521,0.979559,0.586816,0.74858,0.796482,0.925633,False,False,True,False,0.999488,0.0,0.451522,0.933444,31.114351,0.933444,39.577335,7.283923,3.826597,8.752236,13.691608,29.737048,25.933602,7.879943,28.642351,7.718084,28.910299,8.237647,28.339421,8.04151,28.527689,7.984073,29.508061,7.30449,29.718371,7.212817,30.147219,7.426093,30.069588,30.180907,16.04544
50,48,7788,15159,0.513754,0.470216,0.704881,0.86518,0.791859,0.738571,0.695606,0.695606,1.0,0.372518,0.619846,0.910395,0.660118,0.284847,0.505347,0.941176,0.521828,False,False,False,False,0.0,0.0,0.462352,0.591643,0.591643,0.591643,28.497089,27.585688,13.362456,29.687853,19.784912,20.114433,18.048638,28.497089,19.784912,27.695171,20.045167,28.653099,19.698198,28.095318,19.887078,32.792458,18.677916,27.582991,20.114562,28.497902,19.872022,30.29524,19.366316,0.0,0.329521
51,48,7184,13775,0.521525,0.545844,0.935879,0.945338,0.989421,0.545989,0.936142,0.945353,0.989699,0.471942,0.842353,0.962467,0.870963,0.399274,0.726184,0.970182,0.742762,False,False,True,False,1.0,0.0,0.061751,0.652354,4.633591,0.652354,3.672559,2.057628,0.70657,2.207545,34.197009,41.933483,41.408785,2.454157,40.561292,2.279974,41.202702,2.134001,41.449054,2.082916,41.616382,2.204761,41.330626,2.042409,41.98127,1.942836,42.293379,1.994107,42.057298,3.981237,7.736474
52,48,6288,13311,0.472391,0.630231,0.48854,0.574204,0.766062,0.697468,0.545148,0.591771,0.873728,0.456915,0.444081,0.625452,0.604962,0.326422,0.385768,0.681243,0.470738,False,False,True,False,0.998434,0.0,0.537804,1.147895,68.245857,1.147895,76.113441,32.948208,20.534292,31.72551,9.273115,18.81715,16.618358,34.603741,18.334074,33.321938,18.658307,34.908928,18.297642,33.92939,18.55818,36.644772,17.946185,32.967239,18.813573,33.394615,18.732567,34.674408,18.428597,67.097962,9.544035
